CODIGO,GRUP,ESTMIN  ,ESTAMAX  ,SALDO   ,PRECOCUSTO ,PREVENDA,UN,CUSTOMED,DESCRICAO
005788,0010,00000000,00000000,00000000,000001023300,00014390,UN,00000000,CAMERA FOTO OLYMPUS TRIP100                       
005789,0021,00000000,00000000,00000000,000000103100,00001690,UN,00000000,CAIXA GORDURA LUCONI 250X75                       
005790,0016,00000000,00000000,00000200,000000200500,00003290,UN,00000000,ARCO SERRA LENHADOR 24"                           
005791,0025,00000000,00000000,00000100,000001012300,00019800,UN,00000000,ESCADA MULT-USO 8DEG.                             
005792,0029,00000000,00000000,00000000,000000095706,00001690,UN,00000000,CANO P/DUCHA FAME REF1660                         
005793,0029,00000000,00000000,00000000,000000044230,00001750,UN,00000000,RESIST.FAME S.DUCHA 3T REF1602                    
005794,0022,00000000,00000000,00000000,000000000000,00003240,UN,00000000,FILTRO LINHA ILUMI 05TOM                          
005795,0017,00000000,00000000,00000000,000000007842,00000150,UN,00000000,FECHAD.PLAST.S/CHAVE MARRON                       
005796,0022,00000000,00000000,00000300,000000062030,00000995,UN,00000000,RESIST.SINTEX DUCHA                               
005797,0024,00000000,00000000,00000000,000000050125,00000750,UN,00000000,XAXIM FIBRA COCO N.2 18X10                        
005798,0024,00000000,00000000,00000000,000000056190,00000840,UN,00000000,XAXIM FIBRA COCO N.3 21X11                        
005799,0024,00000000,00000000,00000000,000000083859,00001260,UN,00000000,XAXIM FIBRA COCO N.4 26X13                        
005800,0009,00000000,00000000,00000600,000000479000,00007990,PR,00000000,SANDALIA COURO DA SERRA                           
005801,0027,00000000,00000000,00000000,000000089000,00001390,MT,00000000,PEDRA ESP.GRANI FINO 11X23 (1/2MT=19UN)           
005802,0027,00000000,00000000,00000000,000000085000,00001390,MT,00000000,PEDRA ESP.PINTA ROSA 11X23 (1/2MT=19UN)           
005803,0022,00000000,00000000,00000100,000000037800,00000595,UN,00000000,TESTE VOLTAGEM DIGITAL 12/5OOV.FOXLUZ             
005804,0030,00000200,00000000,00000000,000000641900,00009990,UN,00000000,TORN.BIGLU PIA B.MOVEL C/FILTRO 7185 C50          
005805,0021,00000000,00000000,00000400,000000125436,00001990,UN,00000000,PAPELEIRA BIGLU GRECIA EXT.S/CAPA 4006            
005806,0021,00000000,00000000,00000100,000000668306,00011000,UN,00000000,CAIXA DE DRENAGEM CIPLA                           
005807,0019,00000000,00000000,00000300,000000114784,00001790,UN,00000000,VASSOURA LIMPA TETO C/2 CABOS ROSSI               
005808,0030,00000000,00000000,00000100,000000065263,00000980,UN,00000000,TORN.ESFERA JARDIM 3/4                            
005809,0014,00000000,00000000,00000000,000000029000,00000450,UN,00000000,FLIPERAMA CART. 3292                              
005810,0014,00000000,00000000,00000100,000000289000,00004390,UN,00000000,CARRO CONTR.REMOTO 1986-2563-3200                 
005811,0007,00000000,00000000,00000200,000000210300,00003190,UN,00000000,GARRAFA TERM.ALADDIM MADRID.DECOR.1L R3264        
005812,0022,00000000,00000000,00000100,000000512050,00007690,UN,00000000,DISJ.NEMA TRIP.100AMP.                            
005813,0023,00000000,00000000,00000000,000000105200,00001790,UN,00000000,ZARCAO SATO 0,900ML                               
005814,0023,00000000,00000000,00000000,000000282720,00004990,UN,00000000,ZARCAO SATO 3,600ML                               
005815,0013,00000000,00000000,00000000,000000020518,00000350,UN,00000000,COLA MADEIRA PULVITEC 100GR                       
005816,0013,00000000,00000000,00000300,000000043370,00000650,UN,00000000,COLA MADEIRA PULVITEC 250GR                       
005817,0016,00000000,00000000,00000000,000000330341,00004950,UN,00000000,CHAVE REVERSIVEL CATRACA 1/2 IRWIN                
005818,0037,00000000,00000000,00000300,000000088500,00002250,UN,00000000,ADAPTADOR C/REGISTRO 25X3/4                       
005819,0037,00000000,00000000,00000200,000000224300,00003360,UN,00000000,ADAPTADOR C/REGISTRO 32X1                         
005820,0037,00000000,00000000,00000200,000000331550,00004970,UN,00000000,ADAPTADOR C/REGISTRO 50X11/2                      
005821,0011,00000000,00000000,00000000,000000013222,00000200,UN,00000000,PASTA POLIONDA 40MM AZUL                          
005822,0011,00000000,00000000,00000000,000000015970,00000250,UN,00000000,PASTA POLIONDA 60MM VERMELHA                      
005823,0050,00000000,00000000,00000000,000000031800,00000235,UN,00000000,CD-R DADOS 80MIN.C/CAPA                           
005824,0050,00000000,00000000,00009200,000000008973,00000190,UN,00000000,DVD-R NIPPONIC S/CAPA                             
005825,0050,00000000,00000000,00000000,000000000000,00000490,UN,00000000,CDR-W 80MIN.                                      
005826,0011,00000000,00000000,00001000,000000013410,00000220,UN,00000000,PASTA TRANSP.ABA/ELAST.1/2OF.A01                  
005827,0011,00000000,00000000,00002200,000000029170,00000450,UN,00000000,PASTA TRANSP.ABA/ELAST.A40 4CM                    
005828,0026,00000300,00000000,00002600,000000014020,00000350,KG,00000000,REJUNTE ARGAMIL GELO                              
005829,0026,00000300,00000000,00001600,000000016700,00000350,KG,00000000,REJUNTE ARGAMIL AZUL                              
005830,0011,00000000,00000000,00000000,000000006740,00000120,CX,00000000,CLIPS PAPEL N1   CX/100                           
005831,0011,00000000,00000000,00000000,000000006740,00000120,CX,00000000,CLIPS PAPEL N2   CX/100                           
005832,0011,00000000,00000000,00000000,000000006740,00000120,CX,00000000,CLIPS PAPEL N2/0 CX/100                           
005833,0029,00000000,00000000,00000000,000000660500,00011790,UN,00000000,BANHO NOSSO FAME REF2151                          
005834,0017,00000000,00000000,00001200,000000007000,00000190,UN,00000000,PARAF.P/WC LATAO B08                              
005835,0007,00000000,00000000,00000200,000000331651,00004990,UN,00000000,GARRAFA TERM.INV.PRESSAO DECOR.1LT 7321           
005836,0017,00000300,00000000,00000000,000000037400,00000590,UN,00000000,VEDA PORTA 90CM                                   
005837,0022,00000000,00000000,00001000,000000040660,00000850,UN,00000000,CONECTOR P/CABO 35MM                              
005838,0024,00000000,00000000,00000000,000000003950,00000060,UN,00000000,PRATO CERAMICA 1,5                                
005839,0024,00000000,00000000,00000100,000000007175,00000110,UN,00000000,PRATO CERAMICA N.3                                
005840,0024,00000000,00000000,00000000,000000111000,00001690,UN,00000000,FLOREIRA CERAMICA 02 C PRATO                      
005841,0024,00000000,00000000,00000000,000000033500,00000510,UN,00000000,VASO PAREDE CERAMICA                              
005842,0024,00000300,00000000,00000000,000000120300,00001800,UN,00000000,XAXIM FIBRA COCO N.5 30X15                        
005843,0024,00000300,00000000,00000000,000000060800,00000920,UN,00000000,PLACA FIBRA COCO N.2                              
005844,0024,00000300,00000000,00000000,000000081100,00001220,UN,00000000,PLACA FIBRA COCO N.3                              
005845,0021,00000000,00000000,00000000,000000129900,00001990,UN,00000000,DUCHAO PLAST.HERC 07"C/REG.                       
005846,0022,00000000,00000000,00000200,000000275320,00004130,UN,00000000,CAIXA LIGHT DISJ.TRIF.CDJ3                        
005847,0021,00000000,00000000,00000200,000000166845,00002495,CA,00000000,REPARO VALV.DECA ANTIGA 1010                      
005848,0021,00000000,00000000,00000000,000000076440,00001195,CA,00000000,REPARO VALV.HIDRA UNIFICADO 1020-C                
005849,0021,00000000,00000000,00000000,000000091350,00001395,CA,00000000,REPARO VALV.HIDRA LUXO-MASTER 1040                
005850,0021,00000000,00000000,00000100,000000084525,00001295,CA,00000000,REPARO VALV.LORENZETH 1090                        
005851,0021,00000000,00000000,00000000,000000130200,00001960,CA,00000000,REPARO VALV.HIDRA MAX 2020                        
005852,0021,00000000,00000000,00000000,000000137340,00002095,UN,00000000,REPARO VALV.HIDRA MAX 2023                        
005853,0021,00000000,00000000,00000000,000000157500,00002395,CA,00000000,REPARO VALV.DOCOL COMPLETO 2040                   
005854,0016,00000300,00000000,00000500,000000028600,00000440,UN,00000000,DISCO B.CORTE REFRATARIO 110X3,2X20MM             
005855,0022,00000300,00000000,00000200,000000013600,00000250,UN,00000000,LAMPADA FLUOR.P/LUM.EMERGENCIA 08W                
005856,0001,00000300,00000000,00001400,000000020438,00000300,UN,00000000,LA D'PRIMEIRA                                     
005857,0021,00000000,00000000,00000100,000000532800,00009390,UN,00000000,ARMARIO ASTRA ALUM.35X45X10 AL43                  
005858,0022,00000000,00000000,00000100,000000121250,00001890,UN,00000000,QUADRO DISTR.P/DISJ.ASTRA (QD34)                  
005859,0022,00000000,00000000,00000400,000000128443,00001930,UN,00000000,RESIST.LORENZ.4T 127/4800W                        
005860,0028,00000000,00000000,00019400,000000001185,00000020,UN,00000000,PARAF.A/ATARR.6,3 X 19                            
005861,0028,00000000,00000000,00009900,000000000427,00000010,UN,00000000,PARAF.MAQUINA 5/32X11/2                           
005862,0028,00000000,00000000,00011100,000000000332,00000010,UN,00000000,PARAF.MAQUINA 5/32X1                              
005863,0028,00000000,00000000,00011700,000000002233,00000045,UN,00000000,PARAF.MAQUINA 1/4X31/2                            
005864,0028,00000000,00000000,00061800,000000000114,00000005,UN,00000000,PORCA SEXTAVADA 5/32                              
005865,0018,00000000,00000000,00000000,000000044330,00000700,UN,00000000,NUGGET LIQUIDO PRETO 60ML                         
005866,0045,00000000,00000000,00010000,000000089000,00001390,MT,00000000,CALHA GALV.COLONIAL 300MM                         
005867,0045,00000000,00000000,00001300,000000047300,00000790,UN,00000000,BOCAL CALHA GALV.COLONIAL 300MM                   
005868,0045,00000000,00000000,00001100,000000025300,00000450,UN,00000000,CABECEIRA DIR.CALHA GALV.COLONIAL 300MM           
005869,0045,00000000,00000000,00001100,000000025300,00000450,UN,00000000,CABECEIRA ESQ.CALHA GALV.COLONIAL 300MM           
005870,0045,00000000,00000000,00008000,000000026400,00000450,UN,00000000,SUPORTE CALHA GALV.COLONIAL 300MM                 
005871,0023,00000000,00000000,00000100,000000082400,00001490,UN,00000000,TONVINIL LATEX 3,600ML AZUL SUAVE                 
005872,0023,00000000,00000000,00000200,000000323000,00004890,GL,00000000,CORALPISO 3,600ML AMARELO                         
005873,0013,00000000,00000000,00001400,000000039700,00000660,UN,00000000,CASCOLA ALBA  30G                                 
005875,0022,00000000,00000000,00000500,000000010544,00000190,UN,00000000,EMENDA JACK JACK                                  
005876,0051,00000000,00000000,00000000,000002938900,00041900,UN,00000000,JAN.ALUM.ASTRA 2F.GRADE/BAND.120X120 JBG23C       
005877,0018,00000000,00000000,00000000,000000331016,00004990,UN,00000000,PULVERIZADOR STRONG 5LT                           
005878,0017,00000000,00000000,00000000,000000073600,00001150,KG,00000000,ELETRODO STAR 2,5MM                               
005879,0017,00000200,00000000,001057.5,000000154190,00002450,KG,00000000,ELETRODO OK 4600 2,5MM                            
005880,0018,00000500,00000000,00027800,000000001368,00000025,UN,00000000,ABRA€ADEIRA PLAST.BCA 280X4,8                     
005881,0032,00000000,00000000,00000100,000001425090,00037800,UN,00000000,CAIXA TINABRAS  500LT                             
005882,0032,00000000,00000000,00000100,000002522000,00075800,UN,00000000,CAIXA TINABRAS 1000LT                             
005883,0038,00000300,00000000,00000700,000000011410,00000180,UN,00000000,GRELHA RED.PLAST.N.3 150MM                        
005884,0022,00000000,00000000,00000000,000000033340,00000495,UN,00000000,FITA ISOL.3M A.FUSAO 02MT                         
005885,0023,00000000,00000000,00000500,000000129300,00001990,UN,00000000,CORALAR ESM.SINT.BRILH.0.900ML AMARELO            
005886,0025,00000000,00000000,00000100,000002860000,00042900,UN,00000000,BERTON MESA PASSAR RHODES                         
005887,0025,00000000,00000000,00000000,000001480000,00022200,UN,00000000,BERTON KIT BRASIL                                 
005888,0025,00000000,00000000,00000000,000001640000,00024600,UN,00000000,BERTON KIT BRASIL PLUS                            
005889,0025,00000000,00000000,00000000,000001860000,00027900,UN,00000000,BERTON KIT FRAN€A                                 
005890,0016,00000200,00000000,00000200,000000031600,00000595,UN,00000000,SERRA P/LENHADOR 24"                              
005891,0029,00000000,00000000,00000900,000000024650,00000400,UN,00000000,PLUGUE FAME JUN€ÇO MACHO 180 REF1419              
005892,0029,00000000,00000000,00000500,000000065048,00001050,UN,00000000,PLUGUE+TOMADA FAME M/F 2P 180 REF1898             
005893,0027,00000000,00000000,00000000,000000615600,00009490,UN,00000000,TANQUE FIBRA TRIPLO 1,55X50                       
005894,0018,00000000,00000000,00000300,000000148200,00002290,UN,00000000,GRELHA CHURRASCO MOR 02 71X30                     
005895,0018,00000000,00000000,00000000,000000226700,00003400,UN,00000000,GRELHA CHURRASCO C/MOEDA ZINCADA                  
005896,0024,00000300,00000000,00000000,000000027200,00000690,UN,00000000,JARDINEIRA RET.PRETA MEDIA                        
005897,0042,00000000,00000000,00000000,000000011864,00000190,MT,00000000,MANG.SILICONE AMAR.1/2X2                          
005898,0021,00000000,00000000,00000000,000000020200,00000300,UN,00000000,REG.IRRIGA€ÆO 18MM                                
005899,0021,00000000,00000000,00000000,000000022500,00000350,UN,00000000,REG.IRRIGA€ÆO 22MM                                
005900,0027,00000000,00000000,00000600,000000428300,00007290,UN,00000000,TANQUE FIBROMAR DUP.MASCOTE 0,86X0,44             
005901,0027,00000000,00000000,00000200,000000938837,00014390,UN,00000000,TANQUE FIBROMAR DUP.SUPREMO 1,30X0,63             
005902,0027,00000000,00000000,00000000,000000398350,00006790,UN,00000000,TANQUE FIBROMAR SIMPLES 0,57X0,57                 
005903,0005,00000000,00000000,00000000,000000036000,00000540,PR,00000000,MEIA POLO ESP.JUVENIL                             
005904,0005,00000000,00000000,00000700,000000018895,00000280,PR,00000000,MEIA POLO BEBE 18A22                              
005905,0021,00000000,00000000,00000200,000000194836,00002990,UN,00000000,KIT MONACO DUDA 5P€S CRISTAL                      
005906,0022,00000000,00000000,00000000,000000161850,00002450,UN,00000000,FILTRO LINHA 05TOM.                               
005907,0005,00000000,00000000,00000000,000000017097,00000350,PR,00000000,MEIA POLO ESP.ADULTO LIGTH                        
005908,0010,00000000,00000000,00000000,000000299700,00004490,UN,00000000,TELEFONE IBRATELE C/CHAVE                         
